EVENT_ID  ISSUE_ID  TYPE        CREATION_DATE                ACTOR               TITLE
 4014790351 110925 | closed | 2020-11-19T09:22:56Z | jrieken | add support to reuse undo-redo group when applying a nested bulk edit
 4014787406 98173 | subscribed | 2020-11-19T09:22:17Z | jrieken | Support outline with notebooks
 4014787403 98173 | mentioned | 2020-11-19T09:22:17Z | jrieken | Support outline with notebooks
 4014757663 110923 | assigned | 2020-11-19T09:15:39Z | bpasero | FileSystemWatcher.onDidDelete doesn't fire event when the folder containing watched file is deleted directly
 4014757540 110924 | assigned | 2020-11-19T09:15:38Z | roblourens | relative include paths in search much slower than absolute paths
 4014757364 110926 | assigned | 2020-11-19T09:15:35Z | weinand | Extension host did not start in 10 seconds, it might be stopped on the first line and needs a debugger to continue.
 4014740913 110854 | labeled | 2020-11-19T09:11:55Z | vscode-triage-bot | Investigate file system provider changes in opened editors
 4014738712 110854 | milestoned | 2020-11-19T09:11:25Z | bpasero | Investigate file system provider changes in opened editors
 4014738709 110854 | demilestoned | 2020-11-19T09:11:25Z | bpasero | Investigate file system provider changes in opened editors
 4014738548 110854 | closed | 2020-11-19T09:11:22Z | bpasero | Investigate file system provider changes in opened editors
 4014695246 110926 | renamed | 2020-11-19T09:01:07Z | tongyuchan | Extension host did not start in 10 seconds, it might be stopped on the first line and needs a debugger to continue.
 4014690045 110878 | subscribed | 2020-11-19T08:59:55Z | nrayburn-tech | Weird on-type-rename-decoration
 4014690043 110878 | mentioned | 2020-11-19T08:59:55Z | nrayburn-tech | Weird on-type-rename-decoration
 4014661560 110554 | subscribed | 2020-11-19T08:53:07Z | EOussama | Intellisense menu only shows one option at a time
 4014661558 110554 | mentioned | 2020-11-19T08:53:07Z | EOussama | Intellisense menu only shows one option at a time
 4014604276 101014 | subscribed | 2020-11-19T08:39:25Z | kristof12345 | Icon change for macOS Big Sur
 4014604269 101014 | mentioned | 2020-11-19T08:39:25Z | kristof12345 | Icon change for macOS Big Sur
 4014604263 101014 | subscribed | 2020-11-19T08:39:25Z | DJFriar | Icon change for macOS Big Sur
 4014604257 101014 | mentioned | 2020-11-19T08:39:25Z | DJFriar | Icon change for macOS Big Sur
 4014550205 108605 | subscribed | 2020-11-19T08:25:44Z | waynebloss | package.json dependency completion: npm command not used on windows
 4014550197 108605 | mentioned | 2020-11-19T08:25:43Z | waynebloss | package.json dependency completion: npm command not used on windows
 4014539522 110925 | milestoned | 2020-11-19T08:22:54Z | jrieken | add support to reuse undo-redo group when applying a nested bulk edit
 4014538992 110925 | assigned | 2020-11-19T08:22:47Z | jrieken | add support to reuse undo-redo group when applying a nested bulk edit
 4014527373 110918 | subscribed | 2020-11-19T08:19:46Z | seanpoulter | How to make sure colorizer only work on special outputChannel?
 4014527371 110918 | mentioned | 2020-11-19T08:19:46Z | seanpoulter | How to make sure colorizer only work on special outputChannel?
​ 4014527369 110918 | subscribed | 2020-11-19T08:19:46Z | jrieken | How to make sure colorizer only work on special outputChannel?
​ 4014527365 110918 | mentioned | 2020-11-19T08:19:46Z | jrieken | How to make sure colorizer only work on special outputChannel?
​ 4014510887 110655 | mentioned | 2020-11-19T08:15:26Z | font-face | Tasks variables not being resolved correctly 
​ 4014510879 110655 | subscribed | 2020-11-19T08:15:26Z | page | Tasks variables not being resolved correctly 
​ 4014510870 110655 | mentioned | 2020-11-19T08:15:26Z | page | Tasks variables not being resolved correctly 
​ 4014478687 110922 | closed | 2020-11-19T08:06:43Z | vscode-triage-bot | Git Diff editor giant gaps
​ 4014477558 110922 | labeled | 2020-11-19T08:06:22Z | vscode-triage-bot | Git Diff editor giant gaps
​ 4014473609 110920 | assigned | 2020-11-19T08:05:13Z | eamodio | Add customizable name tree/folder in "Source Control" view
​ 4014473558 110921 | assigned | 2020-11-19T08:05:12Z | meganrogge | Disable launching integrated Terminal
​ 4014473506 110922 | assigned | 2020-11-19T08:05:11Z | eamodio | Git Diff editor giant gaps
​ 4014417876 110858 | closed | 2020-11-19T07:48:50Z | bpasero | Docs for FileSystemWatcher limitations (#60813)
​ 4014417853 110858 | merged | 2020-11-19T07:48:50Z | bpasero | Docs for FileSystemWatcher limitations (#60813)
​ 4014417846 110858 | referenced | 2020-11-19T07:48:50Z | bpasero | Docs for FileSystemWatcher limitations (#60813)
​ 4014417465 110858 | milestoned | 2020-11-19T07:48:42Z | bpasero | Docs for FileSystemWatcher limitations (#60813)
​ 4014417463 110858 | demilestoned | 2020-11-19T07:48:42Z | bpasero | Docs for FileSystemWatcher limitations (#60813)
​ 4014376351 110820 | labeled | 2020-11-19T07:36:33Z | bpasero | Add command palette entry to allow access to "scoped" commands
​ 4014374756 54938 | referenced | 2020-11-19T07:36:08Z | jrieken | Make decoration provider API public
​ 4014367173 110820 | subscribed | 2020-11-19T07:33:53Z | misolori | Add command palette entry to allow access to "scoped" commands
​ 4014367170 110820 | mentioned | 2020-11-19T07:33:53Z | misolori | Add command palette entry to allow access to "scoped" commands
​ 4014367163 110820 | subscribed | 2020-11-19T07:33:52Z | eamodio | Add command palette entry to allow access to "scoped" commands
​ 4014367159 110820 | mentioned | 2020-11-19T07:33:52Z | eamodio | Add command palette entry to allow access to "scoped" commands
​ 4014366750 110820 | referenced | 2020-11-19T07:33:45Z | bpasero | Add command palette entry to allow access to "scoped" commands
​ 4014309505 93872 | unlabeled | 2020-11-19T07:16:04Z | jrieken | [rename on type] feedback incorrect after Rename
​ 4014307383 87146 | subscribed | 2020-11-19T07:15:23Z | cenwangumass | Misaligned icon in autocompletion list
​ 4014307381 87146 | mentioned | 2020-11-19T07:15:23Z | cenwangumass | Misaligned icon in autocompletion list
​ 4014305466 87146 | labeled | 2020-11-19T07:14:51Z | jrieken | Misaligned icon in autocompletion list
​ 4014305465 87146 | labeled | 2020-11-19T07:14:51Z | jrieken | Misaligned icon in autocompletion list
​ 4014305462 87146 | unlabeled | 2020-11-19T07:14:50Z | jrieken | Misaligned icon in autocompletion list
​ 4014303446 54938 | subscribed | 2020-11-19T07:14:13Z | alexr00 | Make decoration provider API public
​ 4014303442 54938 | mentioned | 2020-11-19T07:14:13Z | alexr00 | Make decoration provider API public
​ 4014302234 54938 | referenced | 2020-11-19T07:13:53Z | jrieken | Make decoration provider API public
​ 4014278793 110919 | closed | 2020-11-19T07:06:32Z | github-actions[bot] | Setting a conda environment doesn't work
​ 4014278753 110919 | labeled | 2020-11-19T07:06:31Z | github-actions[bot] | Setting a conda environment doesn't work
​ 4014265320 110914 | subscribed | 2020-11-19T07:02:15Z | jspiro | Provide option to hide "Discard Changes" (and consider making it default?)
​ 4014265317 110914 | mentioned | 2020-11-19T07:02:15Z | jspiro | Provide option to hide "Discard Changes" (and consider making it default?)
​ 4014227472 110913 | labeled | 2020-11-19T06:49:36Z | vscode-triage-bot | Files not saving
​ 4014227468 110913 | unlabeled | 2020-11-19T06:49:36Z | vscode-triage-bot | Files not saving
​ 4014226534 110913 | labeled | 2020-11-19T06:49:16Z | vscode-triage-bot | Files not saving
​ 4014207818 110879 | milestoned | 2020-11-19T06:42:30Z | vscode-triage-bot | Change functionality of split window command to move active focus window to the new pane
​ 4014202883 110879 | unassigned | 2020-11-19T06:40:43Z | bpasero | Change functionality of split window command to move active focus window to the new pane
​ 4014202792 110879 | labeled | 2020-11-19T06:40:40Z | bpasero | Change functionality of split window command to move active focus window to the new pane
​ 4014202790 110879 | labeled | 2020-11-19T06:40:40Z | bpasero | Change functionality of split window command to move active focus window to the new pane
​ 4014199612 107685 | closed | 2020-11-19T06:39:26Z | vscode-triage-bot | Add Pin/Unpin to open editors context menu
​ 4014198787 107685 | labeled | 2020-11-19T06:39:09Z | bpasero | Add Pin/Unpin to open editors context menu
​ 4014193152 110893 | labeled | 2020-11-19T06:37:02Z | bpasero | Provide an mechanism for durable notifications
​ 4014192916 110893 | subscribed | 2020-11-19T06:36:57Z | brianredbeard | Provide an mechanism for durable notifications
​ 4014192914 110893 | mentioned | 2020-11-19T06:36:57Z | brianredbeard | Provide an mechanism for durable notifications
​ 4014188389 110858 | milestoned | 2020-11-19T06:35:14Z | bpasero | Docs for FileSystemWatcher limitations (#60813)
​ 4014170796 110734 | labeled | 2020-11-19T06:29:02Z | eamodio | git changes sometimes not visible Code-Insiders edition
​ 4014170795 110734 | labeled | 2020-11-19T06:29:02Z | eamodio | git changes sometimes not visible Code-Insiders edition
​ 4014170794 110734 | labeled | 2020-11-19T06:29:02Z | eamodio | git changes sometimes not visible Code-Insiders edition
​ 4014156234 110905 | referenced | 2020-11-19T06:23:22Z | abadi003 | CLI: Do not reach to Marketplace if extension is already installed unless forced
​ 4014156230 110894 | referenced | 2020-11-19T06:23:22Z | abadi003 | Open notebook when diff editor is open doesn't the file in notebook editor
​ 4014156225 110883 | referenced | 2020-11-19T06:23:22Z | abadi003 | Show cell toolbar when navigating via keyboard
​ 4014156222 110883 | referenced | 2020-11-19T06:23:22Z | abadi003 | Show cell toolbar when navigating via keyboard
​ 4014156217 97906 | referenced | 2020-11-19T06:23:22Z | abadi003 | User installed extension is logged as "built-in extension"
​ 4014156213 109549 | referenced | 2020-11-19T06:23:22Z | abadi003 | Notebooks: Self-hosting experience
​ 4014156212 9390 | referenced | 2020-11-19T06:23:22Z | abadi003 | Allow to undo file operations done in the explorer
​ 4014156207 67806 | referenced | 2020-11-19T06:23:22Z | abadi003 | Markdown base64 not displayed entirely in the documentation panel
​ 4014156205 67806 | referenced | 2020-11-19T06:23:22Z | abadi003 | Markdown base64 not displayed entirely in the documentation panel
​ 4014156202 100415 | referenced | 2020-11-19T06:23:22Z | abadi003 | Extensions list doesn't auto-update when sync is installing extensions
​ 4014156198 100415 | referenced | 2020-11-19T06:23:22Z | abadi003 | Extensions list doesn't auto-update when sync is installing extensions
​ 4014156194 100415 | referenced | 2020-11-19T06:23:22Z | abadi003 | Extensions list doesn't auto-update when sync is installing extensions
​ 4014156190 100415 | referenced | 2020-11-19T06:23:22Z | abadi003 | Extensions list doesn't auto-update when sync is installing extensions
​ 4014156185 54938 | referenced | 2020-11-19T06:23:22Z | abadi003 | Make decoration provider API public
​ 4014156180 96430 | referenced | 2020-11-19T06:23:22Z | abadi003 | InputBox: prompt should support codicons
​ 4014156179 96430 | referenced | 2020-11-19T06:23:21Z | abadi003 | InputBox: prompt should support codicons
​ 4014156177 83517 | referenced | 2020-11-19T06:23:21Z | abadi003 | PWA: unable to drag a file from the file explorer to desktop to download
​ 4014156175 109967 | referenced | 2020-11-19T06:23:21Z | abadi003 | Adopt StorageTarget
​ 4014156174 109549 | referenced | 2020-11-19T06:23:21Z | abadi003 | Notebooks: Self-hosting experience
​ 4014156173 110826 | referenced | 2020-11-19T06:23:21Z | abadi003 | [NOTEBOOK] Final character of string output is truncated.
​ 4014156169 58600 | referenced | 2020-11-19T06:23:21Z | abadi003 | Disabling Emmet doesnt stop some of the Emmet commands from showing up
​ 4014156165 58600 | referenced | 2020-11-19T06:23:21Z | abadi003 | Disabling Emmet doesnt stop some of the Emmet commands from showing up
​ 4014156154 104628 | referenced | 2020-11-19T06:23:21Z | abadi003 | Can't turn on Settings Sync with Microsoft Account while working with Remote Extensions
​ 4014156153 109549 | referenced | 2020-11-19T06:23:21Z | abadi003 | Notebooks: Self-hosting experience
​ 4014156150 109549 | referenced | 2020-11-19T06:23:21Z | abadi003 | Notebooks: Self-hosting experience
​ 4014156147 109984 | referenced | 2020-11-19T06:23:21Z | abadi003 | [json] UI for anyOf settings tooltips needs improvement
​ 4014156144 92823 | referenced | 2020-11-19T06:23:21Z | abadi003 | Poor UX for the editor.fontLigatures setting
​ 4014156138 110468 | referenced | 2020-11-19T06:23:21Z | abadi003 | Cannot toggle word wrap in a diff editor
​ 4014156135 110653 | referenced | 2020-11-19T06:23:21Z | abadi003 | Keybindings contributed by extensions appear as Default in the keybindings editor
​ 4014156133 110581 | referenced | 2020-11-19T06:23:20Z | abadi003 | Large text output kills the notebook
​ 4014156129 110815 | referenced | 2020-11-19T06:23:20Z | abadi003 | chore: bump keytar@7.1.0
​ 4014156118 81345 | referenced | 2020-11-19T06:23:20Z | abadi003 | [Debug] Launch In Terminal still goes to the previous terminal window after i change the default shell
​ 4014156113 109967 | referenced | 2020-11-19T06:23:20Z | abadi003 | Adopt StorageTarget
​ 4014156109 109019 | referenced | 2020-11-19T06:23:20Z | abadi003 | Backup location can change in same session
​ 4014156104 110330 | referenced | 2020-11-19T06:23:20Z | abadi003 | Feature request: Open Language Mode picker for new file
​ 4014156101 110374 | referenced | 2020-11-19T06:23:20Z | abadi003 | Move treeView.ts into src/vs/workbench/browser/parts/views
​ 4014156098 110333 | referenced | 2020-11-19T06:23:20Z | abadi003 | Feature request: Clone repository option on welcome page
​ 4014156095 110795 | referenced | 2020-11-19T06:23:20Z | abadi003 | API for tunnel providers to indicate that elevation is needed to create the tunnel
​ 4014156093 100741 | referenced | 2020-11-19T06:23:20Z | abadi003 | Allow custom tree hovers to be markdown
​ 4014156081 110768 | referenced | 2020-11-19T06:23:20Z | abadi003 | "Move" cursor used in place of "resize" cursor
​ 4014156078 110775 | referenced | 2020-11-19T06:23:19Z | abadi003 | The Delete Permanently option is gone for Shift Right Clicking
​ 4014156076 109019 | referenced | 2020-11-19T06:23:19Z | abadi003 | Backup location can change in same session
​ 4014156071 110762 | referenced | 2020-11-19T06:23:19Z | abadi003 | Add node task to fix broken Rich Nav builds
​ 4014156066 110426 | referenced | 2020-11-19T06:23:19Z | abadi003 | Support --diff parameter with reading from stdin
​ 4014156063 110738 | referenced | 2020-11-19T06:23:19Z | abadi003 | Editors: consider to allow name/description for file based editors
​ 4014156060 110740 | referenced | 2020-11-19T06:23:19Z | abadi003 | Find widget flashes when select dragging over a match when using regex
​ 4014156053 110610 | referenced | 2020-11-19T06:23:19Z | abadi003 | why the src code is using test code?
​ 4014156049 110581 | referenced | 2020-11-19T06:23:19Z | abadi003 | Large text output kills the notebook
​ 4014156045 110581 | referenced | 2020-11-19T06:23:19Z | abadi003 | Large text output kills the notebook
​ 4014156042 110745 | referenced | 2020-11-19T06:23:19Z | abadi003 | Pressing enter in the command palette will run the previously focused button in the toolbar
​ 4014156039 110765 | referenced | 2020-11-19T06:23:19Z | abadi003 | Keyboard does not work on custom submenu entry
​ 4014156035 110536 | referenced | 2020-11-19T06:23:19Z | abadi003 | [typescript-language-features] Update importModuleSpecifierPreference values
​ 4014156030 72878 | referenced | 2020-11-19T06:23:19Z | abadi003 | Provide a way for extensions to open the keybindngs editor with a query
​ 4014156027 110716 | referenced | 2020-11-19T06:23:18Z | abadi003 | Title: custom title zooms in
​ 4014156024 100498 | referenced | 2020-11-19T06:23:18Z | abadi003 | Filter `Keyboard Shortcuts` by particular column
​ 4014156022 109923 | referenced | 2020-11-19T06:23:18Z | abadi003 | [rename on type] finalize OnTypeRenameProvider
​ 4014156017 79334 | referenced | 2020-11-19T06:23:18Z | abadi003 | [html] Add support for `html.format.wrap_attributes_indent_size`
​ 4014156015 84606 | referenced | 2020-11-19T06:23:18Z | abadi003 | {# Breaks html auto format
​ 4014156013 109603 | referenced | 2020-11-19T06:23:18Z | abadi003 | Menus: tweak position with custom menus in activity bar
​ 4014156011 110603 | referenced | 2020-11-19T06:23:18Z | abadi003 | Provide word wrap setting for diff editor
​ 4014156009 110318 | referenced | 2020-11-19T06:23:18Z | abadi003 | Validate dynamic configurations only on launch
​ 4014156006 110397 | referenced | 2020-11-19T06:23:18Z | abadi003 | Git: Investigate using `vscode.open` and `vscode.diff` as commands in scm
​ 4014156003 110733 | referenced | 2020-11-19T06:23:18Z | abadi003 | Git/SCM: Use vscode.open and vscode.diff for a better editor opening experience
​ 4014155999 104055 | referenced | 2020-11-19T06:23:18Z | abadi003 | Settings Sync notification wording
​ 4014155992 104162 | referenced | 2020-11-19T06:23:18Z | abadi003 | Collapse identical lines in the debug console
​ 4014155985 84162 | referenced | 2020-11-19T06:23:18Z | abadi003 | Get the workspace folder of the current file
​ 4014155981 110714 | referenced | 2020-11-19T06:23:18Z | abadi003 | move commands to their locations
​ 4014155974 110078 | referenced | 2020-11-19T06:23:18Z | abadi003 | Intellisense window is compressed into an unreadable state on fresh install of VSCode..
​ 4014155972 110707 | referenced | 2020-11-19T06:23:18Z | abadi003 | Git: focus lost when clicking diff editor in changes view
​ 4014155968 86336 | referenced | 2020-11-19T06:23:18Z | abadi003 | Settings modified labels don't use SPAA
​ 4014155962 107163 | referenced | 2020-11-19T06:23:18Z | abadi003 | Search view: I ofter hit the dismiss button by accident
​ 4014155960 109095 | referenced | 2020-11-19T06:23:18Z | abadi003 | Settings editor focus border is misaligned
​ 4014155957 110253 | referenced | 2020-11-19T06:23:18Z | abadi003 | Remote Launch from SSH don't work on 1.51
​ 4014155956 100569 | referenced | 2020-11-19T06:23:17Z | abadi003 | Find with Regex Lookbehind
​ 4014155953 72177 | referenced | 2020-11-19T06:23:17Z | abadi003 | auto closing pairs with conflicting patterns problems
​ 4014155950 27716 | referenced | 2020-11-19T06:23:17Z | abadi003 | Add a way to bind a keybinding for a command from the F1 list
​ 4014155948 65348 | referenced | 2020-11-19T06:23:17Z | abadi003 | 'Copy All' in the search view adds extra CR chars to the copied text.
​ 4014155945 110427 | referenced | 2020-11-19T06:23:17Z | abadi003 | Frequently asked to select cell language twice
​ 4014155941 110592 | referenced | 2020-11-19T06:23:17Z | abadi003 | increase titlebar height for macos big sur
​ 4014155939 108160 | referenced | 2020-11-19T06:23:17Z | abadi003 | Clicking on the edge of the SCM input box causes it to lose focus
​ 4014155930 110430 | referenced | 2020-11-19T06:23:17Z | abadi003 | SCM panel shows full directory path
​ 4014155927 110264 | referenced | 2020-11-19T06:23:17Z | abadi003 | Using "Show Local" file system option produces a nonexistent path
​ 4014155923 109019 | referenced | 2020-11-19T06:23:17Z | abadi003 | Backup location can change in same session
​ 4014155913 110574 | referenced | 2020-11-19T06:23:17Z | abadi003 | Extension installation fails with ETIMEDOUT/ECONNREFUSED on 1.51.1
​ 4014155909 45244 | referenced | 2020-11-19T06:23:17Z | abadi003 | Add `add keybinding` from keybinding-editor
​ 4014155906 110497 | referenced | 2020-11-19T06:23:17Z | abadi003 | Adopt `vscode.open` or `vscode.diff` in built-in extensions
 4014155905 106091 | referenced | 2020-11-19T06:23:17Z | abadi003 | Exception information is not accessible
 4014155903 39543 | referenced | 2020-11-19T06:23:17Z | abadi003 | settings.json --> no highlighting of matched words in the scrollbar area
 4014154321 9390 | labeled | 2020-11-19T06:22:42Z | vscode-triage-bot | Allow to undo file operations done in the explorer
 4014154296 9390 | unlabeled | 2020-11-19T06:22:41Z | vscode-triage-bot | Allow to undo file operations done in the explorer
 4014154205 67806 | labeled | 2020-11-19T06:22:40Z | vscode-triage-bot | Markdown base64 not displayed entirely in the documentation panel
 4014154173 67806 | unlabeled | 2020-11-19T06:22:39Z | vscode-triage-bot | Markdown base64 not displayed entirely in the documentation panel
 4014154052 97202 | labeled | 2020-11-19T06:22:36Z | vscode-triage-bot | ${config:<name>} variables fail to resolve in multi-root workspace launch configurations.
 4014154015 97202 | unlabeled | 2020-11-19T06:22:36Z | vscode-triage-bot | ${config:<name>} variables fail to resolve in multi-root workspace launch configurations.
 4014153848 97906 | labeled | 2020-11-19T06:22:32Z | vscode-triage-bot | User installed extension is logged as "built-in extension"
 4014153808 97906 | unlabeled | 2020-11-19T06:22:32Z | vscode-triage-bot | User installed extension is logged as "built-in extension"
 4014153700 110806 | labeled | 2020-11-19T06:22:30Z | vscode-triage-bot | Exploration: Switching keyboard layout on Windows crashes VS Code
 4014153665 110806 | unlabeled | 2020-11-19T06:22:29Z | vscode-triage-bot | Exploration: Switching keyboard layout on Windows crashes VS Code
 4014153593 110894 | labeled | 2020-11-19T06:22:27Z | vscode-triage-bot | Open notebook when diff editor is open doesn't the file in notebook editor
 4014153578 110894 | unlabeled | 2020-11-19T06:22:26Z | vscode-triage-bot | Open notebook when diff editor is open doesn't the file in notebook editor
 4014153490 110905 | labeled | 2020-11-19T06:22:24Z | vscode-triage-bot | CLI: Do not reach to Marketplace if extension is already installed unless forced
 4014153458 110905 | unlabeled | 2020-11-19T06:22:24Z | vscode-triage-bot | CLI: Do not reach to Marketplace if extension is already installed unless forced
 4014144363 110905 | referenced | 2020-11-19T06:18:40Z | abadi003 | CLI: Do not reach to Marketplace if extension is already installed unless forced
 4014144360 110894 | referenced | 2020-11-19T06:18:40Z | abadi003 | Open notebook when diff editor is open doesn't the file in notebook editor
 4014144356 110883 | referenced | 2020-11-19T06:18:40Z | abadi003 | Show cell toolbar when navigating via keyboard
 4014144348 110883 | referenced | 2020-11-19T06:18:40Z | abadi003 | Show cell toolbar when navigating via keyboard
 4014144335 97906 | referenced | 2020-11-19T06:18:39Z | abadi003 | User installed extension is logged as "built-in extension"
 4014144334 109549 | referenced | 2020-11-19T06:18:39Z | abadi003 | Notebooks: Self-hosting experience
 4014144330 9390 | referenced | 2020-11-19T06:18:39Z | abadi003 | Allow to undo file operations done in the explorer
 4014144322 67806 | referenced | 2020-11-19T06:18:39Z | abadi003 | Markdown base64 not displayed entirely in the documentation panel
 4014144318 67806 | referenced | 2020-11-19T06:18:39Z | abadi003 | Markdown base64 not displayed entirely in the documentation panel
 4014144316 100415 | referenced | 2020-11-19T06:18:39Z | abadi003 | Extensions list doesn't auto-update when sync is installing extensions
 4014144314 100415 | referenced | 2020-11-19T06:18:39Z | abadi003 | Extensions list doesn't auto-update when sync is installing extensions
 4014144309 100415 | referenced | 2020-11-19T06:18:39Z | abadi003 | Extensions list doesn't auto-update when sync is installing extensions
 4014144308 100415 | referenced | 2020-11-19T06:18:39Z | abadi003 | Extensions list doesn't auto-update when sync is installing extensions
 4014144302 54938 | referenced | 2020-11-19T06:18:39Z | abadi003 | Make decoration provider API public
 4014144299 96430 | referenced | 2020-11-19T06:18:39Z | abadi003 | InputBox: prompt should support codicons
 4014144296 96430 | referenced | 2020-11-19T06:18:39Z | abadi003 | InputBox: prompt should support codicons
 4014144295 83517 | referenced | 2020-11-19T06:18:39Z | abadi003 | PWA: unable to drag a file from the file explorer to desktop to download
 4014144293 109967 | referenced | 2020-11-19T06:18:38Z | abadi003 | Adopt StorageTarget
 4014144292 109549 | referenced | 2020-11-19T06:18:38Z | abadi003 | Notebooks: Self-hosting experience
 4014144289 110826 | referenced | 2020-11-19T06:18:38Z | abadi003 | [NOTEBOOK] Final character of string output is truncated.
